weapon_id,offense_id,nibrs_weapon_id
12,93998074,18858412
20,93999324,18858602
3,94000391,18858710
10,93999761,18859649
12,93999979,18858767
12,94000759,18859718
11,93999593,18858670
12,93998100,18858417
20,93998478,18858404
3,93998885,18859508
18,93999859,18859670
20,98350084,19764537
12,98350089,19763806
12,94885891,19045269
12,94251260,18914006
3,94249132,18913730
12,94248423,18912767
12,94252116,18913195
5,94247458,18913574
3,94249216,18913758
12,94249111,18913720
12,94252182,18913205
12,94247534,18913590
20,94250771,18913113
3,94248722,18912858
19,94247820,18913654
3,94250574,18913072
12,94249425,18912905
12,94250339,18913019
12,94248912,18912913
19,94250934,18913147
12,94248754,18912863
12,94249907,18913941
18,94249542,18912933
12,94250368,18913023
3,94249427,18913802
12,94249457,18913810
2,94250772,18913114
3,94248053,18913702
12,94249474,18913815
3,94249483,18913818
12,94248432,18912770
3,94251360,18914035
10,94251037,18913175
3,94885004,19044279
12,94884925,19044254
12,94886238,19044341
12,94886235,19044340
12,94885542,19045180
11,97330596,19556122
3,100862018,20293678
20,94886363,19044361
19,94885471,19044245
12,94884955,19044263
12,94887422,19045360
9,94886410,19044373
12,94886410,19044372
3,94884977,19044272
20,94886268,19045291
18,94886494,19044387
12,94884841,19044232
12,94886137,19044325
18,94885983,19045288
18,94887451,19045367
12,94885708,19044299
20,94886088,19045309
12,94887580,19045392
12,94885982,19045287
9,94885086,19044308
12,94887166,19045320
20,94887337,19045344
20,94887342,19045346
10,94887117,19045313
9,94887117,19044355
12,94887377,19044384
4,94885468,19045161
20,94885609,19045201
3,94885476,19045162
12,94887524,19045381
10,94886362,19044360
12,97329955,19556060
12,97327739,19555074
18,94885526,19044253
10,94886522,19045366
12,94885038,19044290
9,94885406,19045144
12,94885573,19045188
18,94885781,19045250
12,94885453,19044243
18,94885816,19045259
12,97327867,19555099
12,97329148,19555182
12,97328709,19555934
9,97328900,19555244
12,97329707,19555298
3,97330271,19556056
18,97329035,19556010
20,97330131,19556026
18,97328509,19555886
12,97329334,19555218
12,97329055,19556014
12,97329083,19555285
11,97330463,19555410
20,97328668,19555924
12,97329814,19555323
20,97331256,19555412
12,97327736,19555072
12,97327978,19555135
12,97328712,19555937
20,97329480,19555254
9,97329396,19555976
3,97330162,19556033
12,97329770,19555311
18,97329684,19555291
12,97328409,19555872
12,97328747,19555942
20,97329237,19555945
12,97329549,19556001
18,97329549,19556002
12,97329036,19556011
12,97328754,19555944
12,97327917,19555114
12,97328732,19555195
12,97328640,19555919
12,97328474,19555089
12,97329057,19555277
12,97328608,19555148
18,97328608,19555914
3,97333235,19556679
20,97328710,19555935
12,97328790,19555207
20,97328681,19555926
3,97328852,19555975
20,97329317,19555213
12,98351246,19764569
12,97328881,19555236
3,97329844,19555333
12,98350866,19763847
12,97330335,19556069
12,97331875,19556184
12,97333365,19556301
12,97332180,19556244
12,97332290,19556668
18,97331446,19556467
12,97332027,19556599
9,97332464,19556292
12,97332464,19556717
12,97331603,19556505
18,98350683,19763802
19,97330566,19556113
19,97330564,19556112
12,97331805,19556556
12,97332001,19556594
12,97330202,19556041
20,97330576,19556117
6,97330649,19556475
12,97332207,19556646
20,98351215,19764560
3,97330462,19555407
12,97332091,19556228
12,97330059,19555366
12,97330208,19556043
12,97331660,19556155
3,97331885,19556573
2,97331891,19556187
9,97330802,19556161
9,97332185,19556640
12,97333360,19556299
3,97331290,19555424
3,97330520,19556102
3,97330519,19555425
12,97331525,19556484
12,97331753,19556541
9,97333146,19556645
19,100862969,20293041
3,97330887,19556180
20,97333315,19556294
12,98355358,19764998
12,98357476,19765218
12,98352168,19763912
12,98357074,19765516
3,98358517,19765606
12,98356242,19764338
12,98355972,19765116
20,98353391,19764801
20,98355562,19765031
3,98358232,19765191
12,98358232,19765553
12,98355452,19764339
18,98356790,19765456
4,98356563,19764412
19,98357382,19765199
9,98357544,19765232
12,98358392,19765580
12,98357004,19765500
12,98352634,19764019
9,98356346,19764363
12,98357562,19765602
12,98356513,19764407
12,98358311,19765566
18,98357049,19765512
12,98356397,19764375
12,98356477,19764396
3,98356355,19764364
18,100863030,20293054
3,92406542,18531472
3,92406331,18531087
9,92406388,18531101
12,92406475,18531129
12,92406590,18531152
12,92406409,18531114
3,92407201,18530389
3,92406571,18531147
12,92406422,18530415
18,92406422,18530416
12,92407736,18531519
18,92406617,18531497
12,92407642,18531501
20,92406724,18531182
20,92406430,18531119
9,92407321,18530411
12,92406503,18531459
12,92406697,18531173
12,92406557,18531479
12,92407512,18531471
12,92406328,18531085
12,92407535,18531477
3,92406402,18531111
9,92406329,18531086
12,92407559,18531484
12,92407887,18531554
20,92406358,18530394
12,92406393,18531105
12,92407493,18531462
12,92406912,18531223
18,92406912,18531224
18,92408157,18531608
20,92408007,18531581
9,92406937,18531229
9,92408111,18531601
19,92407849,18531546
12,92406752,18531190
19,92407761,18531181
12,92408094,18531597
18,92406964,18531233
12,92406725,18531183
3,92407023,18531247
12,92408075,18531593
12,92407801,18531534
12,92406755,18531191
9,92407022,18531603
12,92407798,18531533
12,92407041,18531251
12,92407890,18531203
12,92408147,18531249
12,92408658,18531737
2,92408042,18531586
12,92406876,18531216
10,92407011,18531602
12,92407011,18531245
9,92406718,18531179
10,92408033,18531230
12,92407884,18531201
12,92407813,18531539
12,92407875,18531552
12,92408199,18531623
12,92408204,18531626
18,92408416,18531287
18,92408236,18531633
12,92409247,18531284
18,92409315,18531301
12,92408211,18531629
20,92409121,18531639
12,92407081,18531258
12,92408528,18531703
20,92409229,18531280
12,92408418,18531288
12,92408572,18531317
12,92409314,18531300
9,92409400,18531720
12,92409468,18531334
20,92408239,18531634
12,92408287,18531650
18,92408584,18531322
3,92408683,18531742
12,92409173,18531271
12,92409212,18531279
12,92409385,18531318
10,92408276,18531647
12,92409389,18531319
12,92408384,18531664
10,92908224,18633696
9,92409787,18531410
12,92409580,18531358
12,92408714,18531749
3,92409677,18531384
12,92408864,18531369
18,92409663,18531382
12,92409100,18531843
3,92409038,18531828
12,92408765,18531759
12,92409042,18531829
12,92410200,18531866
3,92408784,18531353
12,92408995,18531821
12,92409959,18531448
12,92409519,18531755
3,92409540,18531352
12,92408759,18531757
9,92410180,18531861
12,92409695,18531820
12,92408835,18531775
12,92408932,18531803
12,92409590,18531362
12,92410261,18531879
12,92408722,18531344
3,92410265,18531439
12,92908309,18633184
12,94886616,19044407
2,100925617,20307505
11,92908173,18633162
20,92907289,18633145
12,92907546,18633722
12,92907579,18633204
12,92907723,18633240
12,92907482,18633190
12,92908569,18633768
12,92907318,18633153
12,92906048,18633106
12,92907564,18633727
18,92907618,18633740
12,93419142,18737551
12,92908398,18633196
12,92908110,18633149
12,92906952,18633648
12,92907525,18633718
12,92907003,18633656
9,92908496,18633223
12,92906876,18633108
3,92908543,18633236
18,92906873,18633107
12,93418044,18737534
9,94002645,18859931
12,93418810,18737021
12,93419062,18737645
12,93419280,18737026
19,93419568,18737647
12,93418099,18737541
12,93417948,18736970
12,93419395,18737591
12,93418072,18737538
12,93419551,18737644
9,93419043,18737077
12,93418681,18736988
12,93419163,18737558
20,93418800,18737015
12,93419141,18737550
19,93418993,18737063
12,93418964,18737054
20,93418549,18736960
12,93419436,18737602
3,93418098,18736990
12,94001039,18859784
12,94001314,18858841
9,94001314,18858840
12,93418552,18736961
12,94886382,19044365
3,94886219,19044336
12,98442278,19783740
12,94002627,18859923
3,94002336,18859852
20,94002360,18859857
12,94002234,18859831
12,94001462,18859872
3,94002118,18859808
12,94001301,18858834
9,94001301,18858833
20,94002719,18859948
9,94002512,18858890
20,94002559,18859906
12,94001043,18859786
12,94002455,18858883
12,94001603,18858894
20,94002629,18859925
12,94002565,18859909
12,94001698,18858914
12,94002126,18858830
3,94002169,18859819
18,94001711,18859943
12,94884808,19045126
12,94884823,19045134
12,94885385,19045137
12,94884859,19044235
18,94885697,19044294
12,94885629,19045207
12,94885511,19044251
3,94885742,19044306
12,94885326,19045107
12,94885673,19045216
18,94884871,19045152
12,94885435,19045153
12,94885558,19044259
3,94885704,19044295
12,94885705,19044296
12,94885663,19045212
12,94884791,19044218
12,94885044,19044291
19,94885505,19045169
10,94885988,19045290
12,94886449,19045343
12,94886447,19045342
12,94885865,19045263
12,95848194,19247495
9,94886132,19044323
18,94887185,19045326
12,94885777,19045248
12,94886054,19045308
3,94886051,19045306
3,94886423,19044376
9,94886563,19044396
12,94885787,19045252
3,94885786,19044319
3,94885987,19045289
12,94885991,19045293
12,94885869,19045264
12,94885979,19045285
3,94886605,19044403
3,94887568,19045390
19,94886292,19044351
3,94887307,19045337
12,94887309,19044378
12,95848203,19247502
12,95848199,19247499
3,94886126,19044318
12,94886353,19045318
20,94886559,19045378
12,94885947,19045279
12,94887340,19045345
12,94885822,19045260
12,94887176,19044359
20,94887403,19045356
12,102226855,20591574
20,102228133,20591632
12,95849107,19247091
12,95848891,19247147
12,95848539,19247589
10,95848572,19247601
12,95848747,19247649
12,95850305,19247769
20,95849501,19247195
12,95848418,19247560
20,95850287,19247219
18,95850120,19247194
12,95848312,19247532
12,95849357,19247157
12,95848450,19247568
12,95848411,19247557
2,95848637,19247620
3,95849281,19247136
18,95850293,19247764
3,95850294,19247765
12,95847755,19247016
12,95848501,19247579
12,95848700,19247638
12,95849075,19247713
12,95850129,19247729
9,95848196,19247496
12,95848193,19247494
12,97328792,19555957
19,97328697,19555932
20,97328660,19555174
3,97329416,19555980
19,97328513,19555111
3,97328704,19555933
12,97329198,19555190
12,97328535,19555894
12,97327891,19555103
18,97328546,19555124
12,97327994,19555139
12,97329344,19555969
20,97327824,19555879
19,97328569,19555137
3,97328867,19555231
20,97328692,19555185
12,97329214,19555941
12,97328549,19555899
19,97328717,19555939
3,102226856,20591575
20,98444913,19784749
10,98445542,19784752
12,98445610,19784771
3,98444740,19784105
20,98445572,19784758
12,98444301,19784010
20,98444001,19784034
12,98444241,19783997
12,98444943,19784151
12,98445621,19784772
12,98443781,19783973
3,98444324,19784013
12,98444035,19784039
3,98444480,19784056
3,98446107,19784180
3,98446176,19784194
18,98444701,19784100
20,98443787,19784587
3,98445147,19784665
12,98445209,19784680
3,98445798,19784812
18,98442657,19784472
12,102227378,20590586
3,91494144,18345902
20,91494146,18345083
12,94001714,18858918
3,92408865,18531784
12,91494156,18345085
11,91493569,18345088
3,92409615,18531373
20,92409600,18531783
3,92408875,18531787
12,92408861,18531368
19,92908678,18633257
12,92908765,18633270
12,94002638,18859927
3,93419391,18737589
12,93418921,18737047
12,93418925,18737048
11,93418908,18737043
12,94001718,18858920
12,94002628,18859924
20,94002631,18858900
3,94002691,18859942
20,94887374,19045353
3,98441553,19783702
3,98441077,19783700
12,98441070,19783699
10,100925778,20307553
20,100925750,20307546
3,100926449,20307354
12,100925834,20307565
12,91493886,18345151
20,91494481,18345143
12,91494480,18345980
9,91493839,18345981
12,91494680,18345173
18,91494462,18345140
12,91495172,18345212
12,91496454,18346171
12,91494570,18345159
9,91494720,18346028
5,91495204,18345224
5,91494976,18345225
12,91494790,18346045
18,91494827,18346057
3,91494486,18345984
12,91494508,18345992
12,91494585,18346002
12,91495003,18346094
3,91494533,18345995
12,91495198,18345222
12,91494611,18346009
3,91496174,18345243
12,91494826,18346056
12,91495427,18345258
12,91494096,18346049
12,91494564,18345157
4,98442600,19783816
4,98442598,19783815
12,98442755,19783866
12,102227605,20590645
20,98443317,19784485
20,98444649,19784088
20,101015574,20323948
5,92409937,18531442
12,91496489,18346179
12,91495602,18345275
12,91496180,18346120
12,91496683,18346208
3,91495644,18345282
3,91495386,18345248
12,91496555,18346191
12,91496727,18346212
12,92410274,18531881
20,91496480,18346176
12,91495084,18346107
12,91496483,18346178
3,91496526,18346186
12,91496535,18346187
12,91496631,18346203
12,91496559,18345270
19,91495670,18345289
12,91495403,18346150
12,91495565,18345273
12,91496308,18346152
12,91496234,18346131
12,91496321,18346156
20,91496384,18346165
12,92409991,18531904
12,92411560,18532575
12,92411630,18532594
19,92411135,18532479
9,92409982,18531452
12,92410535,18531934
12,92411480,18532556
3,92411682,18532607
3,92411644,18532597
12,92410849,18532003
12,92410355,18531898
5,92410520,18531929
12,92410867,18532007
9,92410590,18531945
20,92412233,18532083
12,92412438,18532131
12,92410015,18531912
12,92412204,18532081
20,92411625,18532593
12,92409874,18531431
12,92410396,18531908
12,92410883,18532516
3,92411251,18532501
3,92412474,18532135
12,92410998,18532038
12,92410570,18531941
12,92411104,18532063
12,92411037,18532049
12,92411473,18532554
3,92410203,18531867
20,92410205,18531868
3,92411663,18532604
3,92411662,18532602
12,92410615,18531950
20,92412494,18532138
12,92411102,18532062
12,92410973,18532036
12,92410352,18531896
12,92411275,18532508
4,92411358,18532529
3,92410557,18531937
12,92410780,18531989
12,92411153,18532482
12,94005128,18860251
20,94003175,18860049
3,94003961,18860214
18,94004556,18859086
12,94004573,18859090
18,94003325,18860083
12,94003754,18860172
12,94002082,18860074
12,94004362,18859041
18,94003784,18860177
15,94003784,18860176
10,94004065,18860236
2,94004241,18859026
19,94003695,18860158
12,94005105,18860245
11,94003163,18860046
12,94003654,18860148
12,94003826,18859082
12,94003515,18860116
12,94003371,18859000
20,94003582,18860138
12,94003657,18860149
12,94003691,18859052
18,94003756,18860174
12,94005765,18860416
20,94002084,18860075
12,94004294,18859031
12,94003486,18860111
12,94004253,18859027
12,94003281,18860076
12,94003644,18860146
12,94004201,18860105
19,94005120,18860249
3,98443225,19784460
12,94006039,18860481
18,94006099,18860488
18,94007187,18860512
3,101014548,20324803
12,94004963,18860299
20,94004940,18859189
12,94004845,18859159
12,94005242,18860280
2,94005654,18860385
5,94005896,18860441
12,94006161,18859241
12,94007154,18860501
18,94005429,18860331
5,94006090,18860486
12,94005252,18860284
3,94005621,18860376
12,94005916,18860445
20,94007151,18860500
12,94006572,18859348
12,94005451,18860337
12,94007166,18860505
12,94006037,18860480
20,94005364,18860312
12,94005217,18860273
12,94005716,18860404
20,94005996,18860472
12,94005784,18860420
12,94004882,18859173
12,94005717,18860405
9,94006545,18860503
20,94005178,18860264
20,102227972,20590710
20,94247594,18913602
12,94247244,18913529
20,94247852,18913659
12,94248458,18912778
12,94248010,18913691
3,94249339,18913780
12,94247245,18913530
3,94246961,18912658
18,94248543,18912803
18,94246929,18912653
12,94248079,18913712
18,94248079,18913713
12,94249159,18913740
3,94249159,18912831
12,94249303,18912870
20,94248049,18913700
9,94248315,18912742
12,94247926,18912751
12,94249332,18913777
12,94248292,18912736
12,94246908,18912649
18,94247802,18913650
12,94248165,18912709
9,94247047,18912682
12,94247007,18912673
12,94247937,18913677
18,94247249,18913531
12,94247311,18913546
12,94247377,18913557
3,94247490,18913580
10,94247566,18912657
11,94248004,18913688
19,94247250,18913532
12,94247628,18913613
12,94248255,18912725
12,94247615,18913610
12,94249207,18913756
19,94249206,18913755
12,95850617,19247845
3,95852424,19248011
10,98445683,19784786
20,102229220,20590785
3,102227588,20590640
12,102228209,20591647
12,95850690,19247860
3,95851715,19247446
10,95851394,19247379
12,95852257,19247983
3,95850792,19247879
12,95850776,19247877
20,95852315,19247995
12,95851033,19247938
18,95850992,19247922
12,95851426,19247967
12,95850524,19247824
20,95850998,19247923
3,95852614,19248053
12,95850611,19247843
12,95850969,19247912
12,95850771,19247875
12,95851628,19247432
12,95851712,19247445
12,95852124,19247951
12,95851393,19247378
3,95852156,19247382
12,95849887,19247264
3,95851741,19248032
12,95851162,19247328
18,95852256,19247982
11,95852510,19248030
20,95851266,19247350
12,95849894,19247268
19,95850919,19247338
12,95851840,19248481
12,95849895,19247269
11,95850673,19247858
18,95852476,19248024
12,95850505,19247819
12,95849971,19247288
12,98443451,19784513
12,98443560,19783910
12,98444355,19784623
9,98443966,19784622
12,98442804,19784502
12,98443445,19784511
12,100927064,20308474
12,98444206,19783990
2,98445129,19784664
12,98444848,19784134
12,98444642,19784086
12,98445938,19784834
12,98443050,19783941
18,98444116,19783963
3,98445717,19784795
3,98445718,19784796
20,98444603,19784079
12,98444473,19784649
12,98445983,19784840
12,98444399,19784031
12,98444517,19784061
10,98444743,19784106
3,98445081,19784793
12,98444136,19783968
18,98444157,19783975
12,98443841,19784596
12,98444200,19783987
10,98444257,19784004
12,98444262,19784005
12,98444358,19784624
10,98445873,19784825
12,98443025,19783933
12,98446317,19784219
12,98446338,19784225
12,98444753,19784109
12,98445388,19784725
3,98442940,19783904
12,98442947,19783906
3,101014620,20324824
12,100926975,20308460
10,98447103,19784401
12,98447072,19784396
18,98446902,19784356
12,98447723,19784991
12,98446846,19784339
9,98449249,19785102
12,98448226,19784422
12,98447936,19785035
12,98448212,19784419
12,98448457,19785026
18,98446926,19784361
18,98446929,19784364
12,98446868,19784350
12,98448468,19785467
12,98447350,19784921
12,98446457,19784246
3,98447004,19784381
3,98447006,19784382
3,98447003,19784380
20,98448125,19784402
19,98448018,19785053
9,98446928,19784362
17,98446928,19784363
18,98448789,19785527
12,98448933,19785558
12,98448932,19785557
9,98451055,19785802
12,98449959,19785236
12,98452269,19785841
12,98448982,19785570
3,98452247,19785837
12,98449691,19785178
12,98450568,19785692
12,98452225,19785833
12,98450207,19785628
3,98452132,19785813
12,98450731,19785729
12,98449102,19785596
3,98449456,19785598
5,98450181,19785617
12,98450519,19785684
12,98451451,19785797
5,98450818,19785754
20,98451010,19785787
12,98451146,19785278
20,98452242,19785836
12,98450636,19785712
12,98450339,19785658
12,98452168,19785825
3,98450440,19785673
12,98450563,19785243
3,98450935,19785771
20,101014728,20324842
20,100926997,20308464
12,100927352,20307670
12,100926751,20307414
12,100927386,20307677
12,100926717,20307406
12,100926810,20307426
12,100926998,20308465
12,100926984,20308462
2,100926683,20307607
12,100927026,20308469
20,100926899,20307647
9,100927018,20307674
12,100926079,20307408
12,100927112,20307413
12,100927150,20307627
3,100926941,20307655
12,100927356,20307671
12,100926078,20307409
12,100927288,20307657
18,100927287,20307656
19,100926934,20307450
3,100925974,20307593
10,100927254,20307645
12,100927380,20308468
3,100927223,20307434
12,100927016,20308467
12,100926777,20307416
12,100926795,20307630
22,100926869,20307443
10,100927273,20307651
12,100926996,20308463
12,100927227,20307638
12,100926661,20307399
12,100926082,20307616
2,100926973,20308459
12,100926055,20307614
12,102228096,20590745
12,100928130,20308483
12,100927709,20307722
12,100927663,20307710
20,100928360,20307731
12,100928485,20308532
22,100927600,20308495
3,100928249,20308501
12,100927711,20307723
12,100927462,20307686
20,100928128,20308482
10,100927865,20307751
18,100927079,20308478
19,100927548,20307698
12,101014738,20324845
3,100927882,20307757
12,100928161,20307696
12,100928316,20307720
12,100928437,20308525
2,100928302,20307719
12,100927532,20307694
20,100928171,20307699
12,100927658,20308502
12,100927786,20307738
3,100927806,20307742
3,100928404,20308520
12,100927454,20307685
12,100927489,20307687
12,100927601,20307703
20,100927628,20307707
12,100927730,20307726
12,100928420,20307746
12,100927901,20307763
5,100928407,20307744
23,100927861,20307750
10,100927789,20308516
9,100927869,20308528
12,100927871,20307752
12,100928487,20308533
9,100928287,20307713
20,102228263,20590648
12,92411171,18531958
20,93419506,18737061
12,94887708,19044428
3,98442451,19783778
3,95850498,19247818
12,97329451,19555245
12,98442027,19783426
12,90903171,18221556
3,90902371,18221549
9,90903224,18221009
9,90903229,18221566
9,90903226,18221565
12,90903211,18221006
12,90902464,18221568
12,91494334,18345957
12,92411337,18532020
11,91493843,18345145
12,92410942,18532526
12,91493736,18345119
12,91493860,18345146
20,91493824,18345142
12,91493823,18345141
12,92411454,18532549
3,92411365,18532530
9,92411445,18532065
10,92411445,18532548
12,92411078,18532058
12,92411286,18532511
3,92412117,18532068
12,92411424,18532543
12,92411018,18532043
3,92411524,18532568
12,92412346,18532110
12,102227419,20591596
12,92910339,18633386
12,92909145,18633858
12,92910275,18633370
12,92909049,18633331
9,92908993,18633316
12,92908084,18633840
3,92909041,18633329
12,92909358,18633369
3,93419616,18737088
3,93420105,18737657
12,93419533,18737636
12,93419080,18737084
12,93419691,18737673
12,93419023,18737069
12,93420133,18737093
12,93419544,18737641
19,94003580,18860137
12,94003404,18860095
3,94249590,18913839
12,102227439,20590602
9,94250244,18912993
12,94250244,18912994
12,94249819,18913906
3,94249927,18913947
12,94249841,18913917
12,94249775,18913889
12,94249714,18913877
12,94249031,18912946
12,94886769,19044441
9,94887820,19044440
12,94886790,19044446
12,94886923,19045478
20,94887924,19045462
12,94888058,19045477
12,94887967,19045468
12,94886824,19046456
12,102227413,20590599
20,95850895,19247899
3,95851265,19247921
9,95850867,19247893
12,95850848,19247889
12,95851006,19247925
12,95850086,19247307
12,95850738,19247869
12,95850928,19247905
12,95850721,19247867
12,95851202,19247334
12,97329073,19556017
12,97329736,19555304
18,97329794,19555316
12,97330238,19555340
12,97329741,19556029
3,97329816,19555324
12,97329889,19556049
3,97329800,19555319
12,97329915,19555346
18,97329915,19555347
12,97329069,19556016
12,98443092,19783956
9,98444252,19784001
12,98443090,19783955
12,98444781,19784720
10,98444781,19784719
18,98444781,19784721
12,98443644,19784560
12,98445151,19784065
12,98444575,19784070
12,98444682,19784093
3,98444264,19784006
12,102227011,20591602
10,92412552,18532160
12,92411752,18532629
12,92412615,18532177
12,93419651,18737661
12,94250620,18913079
20,94250596,18913075
20,94250601,18913076
5,98442828,19783877
10,92411787,18532169
10,98443086,19783953
12,97329690,19555292
3,93419731,18737117
12,91642790,18377557
12,91642932,18377586
12,91645899,18377784
12,91644303,18378463
18,91644486,18378498
18,91645504,18377713
5,91644937,18378587
12,92414177,18532295
12,91644458,18378490
19,91645694,18377752
12,91645616,18377734
18,91644101,18377431
3,91644247,18377621
12,91645333,18378517
3,91643023,18377607
12,91645215,18378479
12,91645225,18378482
12,91645325,18377673
12,91645349,18378522
9,91645370,18377685
12,91645370,18377683
12,91644708,18378544
12,91644364,18378470
10,91645269,18377661
12,91645576,18378553
10,91642797,18377389
19,91642862,18377572
19,91644118,18377433
5,91644309,18378465
12,91645197,18377646
12,91645390,18377688
10,91645806,18377769
12,91642890,18377575
12,91645328,18377674
12,91645526,18377718
12,91644960,18378589
12,91642930,18377585
12,91644474,18378493
3,91645340,18377676
12,91644659,18377704
12,91645610,18377731
12,91645611,18377732
10,91645611,18377733
12,91645784,18377766
12,91642911,18377580
12,91643844,18377385
9,91642844,18377567
12,91644026,18377422
3,91643985,18377411
12,91644903,18378582
12,91645549,18377721
12,91642800,18377558
12,91642847,18377569
10,91643990,18377412
12,91642877,18377573
12,91644024,18377421
12,91644042,18377427
3,91642990,18377600
12,91644233,18378455
12,91644516,18378509
12,91644797,18378555
12,91644858,18378571
12,91645712,18377755
12,91644814,18378561
9,91644889,18377748
12,91645676,18377747
12,92419068,18534164
12,91642831,18377564
12,91644189,18377445
12,91645394,18377691
12,91644861,18378572
12,91645762,18377761
18,91642801,18377392
12,91642898,18377576
12,91644338,18378467
12,93425771,18738428
22,101016584,20324995
12,100879307,20297116
12,100867602,20294685
12,92413238,18532723
12,91646356,18378655
12,91645985,18377806
21,91646050,18377830
12,91646067,18377834
12,91647129,18377843
12,91647128,18377842
12,91646679,18378714
12,91647173,18377850
12,100867304,20294205
12,91645897,18378631
12,91645995,18377810
12,91646651,18378706
3,91647249,18377862
12,91646868,18378756
12,91646223,18378630
3,91645940,18377797
12,91646439,18377818
12,91646044,18377826
12,91646659,18378709
12,91647316,18377880
12,91647434,18377907
12,91647028,18378791
12,91647467,18377916
12,91646229,18378632
9,91645923,18377792
12,91645936,18377794
12,91647156,18377845
12,91646719,18378716
10,91647232,18377857
12,91647229,18378742
4,91646858,18378753
12,91647435,18377908
12,91647466,18377915
12,91647071,18378807
12,91646373,18377807
12,91646579,18378691
18,91647113,18377839
12,91645868,18377781
12,91646376,18377808
12,91647197,18377853
12,91646799,18378736
12,91646817,18378740
12,91646908,18378767
2,91647366,18378772
12,91646952,18378781
12,91647415,18377904
12,91647053,18378798
2,91646838,18378747
10,91646930,18378771
18,91646328,18378650
12,91646351,18377801
12,91646014,18377814
3,91646606,18378696
12,91646636,18378701
12,91646731,18377849
12,91647285,18377871
12,91647469,18377917
12,91646352,18377802
12,91646022,18377817
12,91646513,18378679
12,91646567,18378689
12,91646751,18378722
2,91647201,18378730
12,91646837,18378746
12,91646863,18377873
12,91647328,18377884
12,91647081,18378813
12,92915763,18635053
9,100870645,20295548
12,100872066,20295281
12,100872868,20295890
18,100867330,20294616
10,100866058,20294181
12,100868369,20294694
14,100866063,20294183
12,100872379,20295753
9,100872424,20295766
12,100869818,20295000
12,92417545,18533803
12,100869798,20294995
12,100871384,20295576
12,100871538,20295615
10,100871039,20295632
18,100873464,20295384
12,100869753,20294983
12,100871355,20295117
12,100867565,20294232
12,100870867,20295594
12,100868137,20294200
12,100871383,20295124
12,100869473,20294899
10,100868365,20294692
12,100872244,20295699
12,100871942,20295715
12,100870212,20294965
12,100869483,20294902
12,100867506,20294661
3,100869105,20294815
12,100868939,20294376
12,100871522,20295605
18,100871975,20295267
12,100873105,20295296
3,100869762,20295464
12,100875249,20296576
12,100873280,20295335
3,100872703,20295401
12,100872964,20296489
3,100871585,20295168
12,100873041,20295930
12,100870936,20295614
12,100874540,20296056
12,100868980,20294389
10,100871417,20295584
12,100871417,20295130
12,100871838,20295230
12,100874457,20296626
12,100875404,20296618
12,100869470,20294898
12,100874608,20296071
12,100874631,20296078
12,100868000,20294788
12,100871608,20295178
22,100870158,20294437
12,100867726,20294724
3,100867880,20294765
12,100868262,20294223
12,100875221,20296565
12,100872916,20295897
9,100871541,20295153
12,100872802,20295876
12,100873992,20296524
12,100875259,20296579
9,100875438,20296033
12,100875438,20296034
10,100875501,20296044
12,100875503,20296640
12,100875593,20296662
12,100868077,20294811
12,100866099,20294192
6,100866099,20294191
12,100869458,20294404
12,100872005,20295274
12,100871000,20295172
18,100869629,20294943
10,100873603,20295420
12,92419031,18533326
12,92422311,18534343
12,92421917,18534497
12,92420619,18534224
12,92422470,18534378
10,92422616,18534409
18,92424130,18535510
12,92424317,18535565
2,92418693,18533235
11,92418901,18534092
12,92420153,18534125
12,92420217,18534145
12,92421417,18534281
12,92421015,18534305
20,92422252,18534331
18,92424226,18535539
12,92421721,18534351
12,92422586,18534407
12,92422514,18534392
12,92423169,18535521
12,92418676,18533231
9,92420257,18534157
9,92420310,18534171
10,92420403,18534188
18,92422495,18534387
10,92423002,18535483
12,92421014,18534304
10,92421017,18534306
12,92422695,18534422
12,92421341,18533387
3,92421342,18533388
12,92420866,18533410
12,92420936,18534296
12,92423219,18535533
12,92424327,18535566
12,92424331,18535567
12,92420577,18534220
12,92419499,18533991
12,92420013,18534101
11,92424272,18535554
3,92420475,18533360
13,92422559,18534400
12,92422696,18534423
12,92418629,18533989
12,92419517,18533994
12,92419930,18534083
12,92420901,18534288
12,92422829,18534452
12,92418616,18533224
12,92419544,18533999
12,92420449,18534197
9,92421663,18534333
12,92424117,18535503
12,92420886,18534286
12,92422543,18534396
12,92423157,18535509
10,92419599,18534010
12,92418952,18533299
12,92420141,18534120
12,92420170,18534130
6,92421036,18534308
12,92421096,18534312
12,92422275,18534339
12,92422953,18535475
12,92423050,18535491
12,92911214,18634564
12,92419929,18534081
9,92420168,18533318
12,92420840,18534271
4,92422357,18534350
12,92424307,18535563
12,92419608,18534012
9,92422497,18534388
12,92419800,18534050
12,92419939,18534085
12,92424290,18535556
11,92420340,18534178
9,92419588,18534007
10,92419847,18534063
9,92420915,18534292
3,92421233,18533364
9,92420074,18534106
12,92418730,18533250
18,92420280,18534166
12,92910616,18633450
12,92913209,18634762
4,93419973,18737760
2,93419974,18737761
10,102166054,20577244
18,102166054,20577552
12,102166054,20577245
12,92914953,18634381
12,92915795,18635064
12,93424267,18738210
12,92912638,18634144
12,92913853,18634860
9,92915316,18634954
10,92915316,18634955
12,92911645,18634662
12,92912569,18634702
12,92914902,18634374
